league,season,team,player,nation,pos,age,born,MP Playing Time,Starts Playing Time,Min Playing Time,90s,GA Performance,GA90 Performance,SoTA Performance,Saves Performance,Save% Performance,W Performance,D Performance,L Performance,CS Performance,CS% Performance,PKatt Penalty Kicks,PKA Penalty Kicks,PKsv Penalty Kicks,PKm Penalty Kicks,Save% Penalty Kicks,Opp Crosses,Stp Crosses,Stp% Crosses,/90 Expected,PSxG Expected,PSxG+/- Expected,PSxG/SoT Expected,Att Goal Kicks,AvgLen Goal Kicks,Launch% Goal Kicks,CK Goals,FK Goals,GA Goals,OG Goals,PKA Goals,Att Launched,Cmp Launched,Cmp% Launched,Att (GK) Passes,AvgLen Passes,Launch% Passes,Thr Passes,#OPA Sweeper,#OPA/90 Sweeper,AvgDist Sweeper,nation_player,pos_player,age_player,born_player,MP Playing Time_player,Starts Playing Time_player,Min Playing Time_player,90s Playing Time,Gls Performance,Ast Performance,G+A Performance,G-PK Performance,PK Performance,PKatt Performance,CrdY Performance,CrdR Performance,xG Expected,npxG Expected,xAG Expected,npxG+xAG Expected,PrgC Progression,PrgP Progression,PrgR Progression,Gls Per 90 Minutes,Ast Per 90 Minutes,G+A Per 90 Minutes,G-PK Per 90 Minutes,G+A-PK Per 90 Minutes,xG Per 90 Minutes,xAG Per 90 Minutes,xG+xAG Per 90 Minutes,npxG Per 90 Minutes,npxG+xAG Per 90 Minutes,90s_player,G-xG Expected,np:G-xG Expected,npxG/Sh Expected,Dist Standard,FK Standard,G/Sh Standard,G/SoT Standard,Gls Standard,PK Standard,PKatt Standard,Sh Standard,Sh/90 Standard,SoT Standard,SoT% Standard,SoT/90 Standard,1/3,Ast,CrsPA,A-xAG Expected,xA Expected,KP,Att Long,Cmp Long,Cmp% Long,Att Medium,Cmp Medium,Cmp% Medium,PPA,PrgP,Att Short,Cmp Short,Cmp% Short,Att Total,Cmp Total,Cmp% Total,PrgDist Total,TotDist Total,xAG,Att,In Corner Kicks,Out Corner Kicks,Str Corner Kicks,Blocks Outcomes,Cmp Outcomes,Off Outcomes,CK Pass Types,Crs Pass Types,Dead Pass Types,FK Pass Types,Live Pass Types,Sw Pass Types,TB Pass Types,TI Pass Types,GCA GCA,GCA90 GCA,Def GCA Types,Fld GCA Types,PassDead GCA Types,PassLive GCA Types,Sh GCA Types,TO GCA Types,SCA SCA,SCA90 SCA,Def SCA Types,Fld SCA Types,PassDead SCA Types,PassLive SCA Types,Sh SCA Types,TO SCA Types,Blocks Blocks,Pass Blocks,Sh Blocks,Att Challenges,Lost Challenges,Tkl Challenges,Tkl% Challenges,Clr,Err,Int,Att 3rd Tackles,Def 3rd Tackles,Mid 3rd Tackles,Tkl Tackles,TklW Tackles,Tkl+Int,1/3 Carries,CPA Carries,Carries Carries,Dis Carries,Mis Carries,PrgC Carries,PrgDist Carries,TotDist Carries,PrgR Receiving,Rec Receiving,Att Take-Ons,Succ Take-Ons,Succ% Take-Ons,Tkld Take-Ons,Tkld% Take-Ons,Att 3rd Touches,Att Pen Touches,Def 3rd Touches,Def Pen Touches,Live Touches,Mid 3rd Touches,Touches Touches,Min% Playing Time,Mn/MP Playing Time,Compl Starts,Mn/Start Starts,Starts Starts,Mn/Sub Subs,Subs Subs,unSub Subs,+/- Team Success,+/-90 Team Success,On-Off Team Success,PPM Team Success,onG Team Success,onGA Team Success,On-Off Team Success (xG),onxG Team Success (xG),onxGA Team Success (xG),xG+/- Team Success (xG),xG+/-90 Team Success (xG),Lost Aerial Duels,Won Aerial Duels,Won% Aerial Duels,2CrdY Performance,Crs Performance,Fld Performance,Fls Performance,Int Performance,OG Performance,Off Performance,PKcon Performance,PKwon Performance,Recov Performance,TklW Performance
ESP-La Liga,2324,Real Sociedad,Álex Remiro,ESP,GK,28,1995,37,37,3275,36.4,36,0.99,130,94,76.2,16,12,9,15,40.5,6,5,1,0,16.7,383,18,4.7,0.08,37.9,2.9,0.26,163,50.9,65.6,5,0,36,1,5,440,182,41.4,1090,32.0,30.6,111,54,1.48,16.9,ESP,GK,28,1995,37,37,3275,36.4,0,0,0,0,0,0,3,1,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.4,0.0,0.0,,,0,,,0,0,0,0,0.0,0,,0.0,19,0,0,0.0,0.1,1,592,310,52.4,495,489,98.8,0,1,165,165,100.0,1258,965,76.7,19177,26777,0.0,1258,0,0,0,0,965,5,0,0,276,113,977,1,0,0,0,0.0,0,0,0,0,0,0,6,0.16,0,0,3,3,0,0,0,0,0,0,0,0,,24,2,0,0,0,0,0,0,0,0,0,783,0,2,0,1947,3944,0,726,0,0,,0,,0,0,1338,1103,1353,15,1353,95.8,89,36,89,37,,0,0,13,0.36,0.98,1.62,49,36,0.46,42.9,38.7,4.2,0.12,0,6,100.0,0,0,4,1,0,0,0,0,0,60,0
ESP-La Liga,2324,Sevilla,Marko Dmitrović,SRB,GK,31,1992,13,13,1170,13.0,25,1.92,68,44,66.2,2,2,9,2,15.4,2,2,0,0,0.0,152,11,7.2,-0.12,22.4,-1.6,0.3,79,45.9,58.2,3,0,25,1,2,148,52,35.1,314,32.7,32.5,70,15,1.15,15.4,SRB,GK,31,1992,13,13,1170,13.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,,,0,,,0,0,0,0,0.0,0,,0.0,8,0,0,0.0,0.0,1,174,74,42.5,153,152,99.3,0,1,65,65,100.0,394,292,74.1,5954,7811,0.0,394,0,0,0,0,292,1,0,0,102,23,291,0,0,0,0,0.0,0,0,0,0,0,0,3,0.23,0,0,1,2,0,0,0,0,0,2,1,1,50.0,5,0,1,0,1,0,1,1,2,0,0,234,0,0,0,625,1097,0,190,1,1,100.0,0,0.0,0,0,425,363,429,4,429,34.2,90,13,90,13,,0,23,-11,-0.85,-1.05,0.62,14,25,-0.21,13.0,18.6,-5.6,-0.43,0,2,100.0,0,0,1,0,1,1,0,0,0,13,1
ESP-La Liga,2324,Sevilla,Yassine Bounou,MAR,GK,32,1991,1,1,90,1.0,2,2.0,3,1,33.3,0,0,1,0,0.0,0,0,0,0,,9,0,0.0,-0.88,1.1,-0.9,0.37,7,57.4,85.7,0,0,2,0,0,16,6,37.5,24,36.1,41.7,4,0,0.0,,MAR,GK,32,1991,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,0,,,0,0,0,0,0.0,0,,0.0,1,0,0,0.0,0.0,0,19,9,47.4,7,6,85.7,0,0,5,5,100.0,31,20,64.5,573,673,0.0,31,0,0,0,0,20,0,0,0,10,3,21,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,64,77,0,16,0,0,,0,,0,0,30,25,31,1,31,2.6,90,1,90,1,,0,0,-1,-1.0,-0.86,0.0,1,2,-0.11,0.7,1.1,-0.4,-0.4,0,0,,0,0,0,0,0,0,0,0,0,0,0
ESP-La Liga,2324,Sevilla,Ørjan Nyland,NOR,GK,32,1990,24,24,2160,24.0,27,1.13,104,78,76.9,8,9,7,6,25.0,3,3,0,0,0.0,359,20,5.6,0.16,29.8,3.8,0.26,201,56.4,78.6,1,1,27,1,3,449,166,37.0,583,39.4,49.9,108,17,0.71,13.5,NOR,GK,32,1990,24,24,2160,24.0,0,0,0,0,0,0,1,0,0.0,0.0,0.4,0.4,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.02,24.0,0.0,0.0,,,0,,,0,0,0,0,0.0,0,,0.0,16,0,0,-0.4,0.0,2,506,212,41.9,196,192,98.0,0,0,78,78,100.0,787,486,61.8,13489,16309,0.4,787,0,0,0,0,486,3,0,0,287,86,497,2,0,0,0,0.0,0,0,0,0,0,0,7,0.29,0,0,1,6,0,0,0,0,0,1,1,0,0.0,9,1,0,0,0,0,0,0,0,0,0,436,0,2,0,1395,2466,1,312,0,0,,0,,0,0,841,707,845,4,845,63.2,90,24,90,24,,0,4,6,0.25,1.11,1.38,33,27,0.22,31.1,36.2,-5.0,-0.21,0,10,100.0,0,0,2,0,0,0,0,0,0,28,0
ESP-La Liga,2324,Valencia,Cristian,ESP,GK,25,1998,1,0,57,0.6,1,1.58,3,2,66.7,0,0,0,0,,0,0,0,0,,12,0,0.0,-0.75,0.5,-0.5,0.17,3,32.7,33.3,1,0,1,0,0,5,2,40.0,15,29.1,26.7,4,0,0.0,8.3,ESP,GK,25,1998,1,0,57,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,,,0,,,0,0,0,0,0.0,0,,0.0,0,0,0,0.0,0.0,0,7,2,28.6,8,8,100.0,0,0,3,3,100.0,18,13,72.2,213,294,0.0,18,0,0,0,0,13,0,0,0,5,2,13,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,32,35,0,7,0,0,,0,,0,0,20,16,20,0,20,1.7,57,0,,0,57,1,37,-1,-1.58,-1.47,0.0,0,1,-0.19,0.5,0.7,-0.2,-0.3,0,1,100.0,0,0,0,0,0,0,0,0,0,1,0
ESP-La Liga,2324,Valencia,Giorgi Mamardashvili,GEO,GK,22,2000,37,37,3284,36.5,41,1.12,145,103,73.8,13,10,14,13,35.1,6,3,3,0,50.0,530,45,8.5,0.28,49.2,10.2,0.31,245,53.4,71.8,4,0,41,2,3,671,185,27.6,864,41.4,57.3,142,31,0.85,12.3,GEO,GK,22,2000,37,37,3284,36.5,0,0,0,0,0,0,3,1,0.0,0.0,0.4,0.4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,36.5,0.0,0.0,,,0,,,0,0,0,0,0.0,0,,0.0,26,0,0,-0.4,0.1,2,734,228,31.1,262,253,96.6,1,0,111,107,96.4,1111,589,53.0,15286,18905,0.4,1111,0,0,0,1,589,2,0,0,395,150,714,0,0,0,1,0.03,0,0,1,0,0,0,7,0.19,0,0,5,2,0,0,1,1,0,4,0,4,100.0,22,2,2,0,4,0,4,3,6,1,1,613,0,4,0,1932,3426,0,422,0,0,,0,,0,0,1211,1025,1216,5,1216,96.0,89,36,89,37,,0,0,-1,-0.03,2.62,1.32,40,41,0.87,42.2,45.2,-3.1,-0.08,1,9,90.0,0,0,4,3,2,0,0,1,0,34,3
ESP-La Liga,2324,Valencia,Jaume Doménech,ESP,GK,32,1990,2,1,79,0.9,3,3.42,12,9,75.0,0,0,1,0,0.0,0,0,0,0,,19,1,5.3,-1.52,1.7,-1.3,0.14,7,51.4,71.4,2,1,3,0,0,20,4,20.0,24,40.5,62.5,2,1,1.14,11.4,ESP,GK,32,1990,2,1,79,0.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,,,0,,,0,0,0,0,0.0,0,,0.0,0,0,0,0.0,0.0,0,23,5,21.7,6,6,100.0,0,0,2,2,100.0,31,13,41.9,283,370,0.0,31,0,0,0,0,13,0,0,0,13,6,18,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,41,79,0,10,0,0,,0,,0,0,37,32,37,0,37,2.3,40,0,33,1,46,1,32,-3,-3.42,-3.36,0.0,0,3,-1.33,0.4,1.6,-1.2,-1.42,1,0,0.0,0,0,1,0,0,0,0,0,0,1,0
ESP-La Liga,2324,Villarreal,Filip Jørgensen,DEN,GK,21,2002,36,36,3240,36.0,63,1.75,205,143,72.2,13,10,13,6,16.7,6,6,0,0,0.0,650,34,5.2,-0.06,59.8,-2.2,0.27,245,37.8,41.6,9,1,63,1,6,360,144,40.0,1055,29.7,24.5,178,36,1.0,13.4,DEN,GK,21,2002,36,36,3240,36.0,0,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,,,0,,,0,0,0,0,0.0,0,,0.0,13,0,0,0.0,0.0,0,482,238,49.4,572,570,99.7,0,0,241,240,99.6,1303,1052,80.7,18619,26376,0.0,1303,0,0,0,1,1052,3,0,0,325,80,975,2,0,0,1,0.03,0,0,0,1,0,0,2,0.06,0,0,1,1,0,0,0,0,0,4,1,3,75.0,10,3,2,0,3,0,3,1,5,0,0,798,1,4,0,2334,4097,0,663,1,1,100.0,0,0.0,0,0,1395,1240,1397,2,1397,94.7,90,36,90,36,,0,2,-4,-0.11,-2.11,1.36,59,63,-1.26,51.9,57.3,-5.4,-0.15,0,11,100.0,0,0,5,2,2,0,0,1,0,40,1
ESP-La Liga,2324,Villarreal,Pepe Reina,ESP,GK,40,1982,2,2,180,2.0,2,1.0,9,7,77.8,1,1,0,0,0.0,0,0,0,0,,38,1,2.6,-0.05,1.9,-0.1,0.21,11,38.8,36.4,0,0,2,0,0,18,6,33.3,58,30.2,24.1,12,0,0.0,5.3,ESP,GK,40,1982,2,2,180,2.0,0,0,0,0,0,0,2,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,,,0,,,0,0,0,0,0.0,0,,0.0,2,0,0,0.0,0.0,0,26,14,53.8,32,32,100.0,0,0,11,11,100.0,69,57,82.6,1057,1467,0.0,69,0,0,0,0,57,0,0,0,14,3,55,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,47,0,0,0,156,274,0,39,0,0,,0,,0,0,73,69,73,0,73,5.3,90,2,90,2,,0,29,6,3.0,3.17,1.8,11,5,1.26,3.6,1.4,2.2,1.11,0,1,100.0,0,0,0,0,0,0,0,0,0,0,0
FRA-Ligue 1,2324,Brest,Grégoire Coudert,FRA,GK,24,1999,3,2,181,2.0,0,0.0,4,4,100.0,2,0,0,2,100.0,0,0,0,0,,24,0,0.0,0.13,0.3,0.3,0.07,10,55.4,70.0,0,0,0,0,0,36,12,33.3,70,37.2,41.4,10,2,0.99,23.0,FRA,GK,24,1999,3,2,181,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,,,0,,,0,0,0,0,0.0,0,,0.0,2,0,0,0.0,0.0,0,45,20,44.4,28,28,100.0,0,0,7,7,100.0,80,55,68.8,1275,1658,0.0,80,0,0,0,0,55,0,0,0,20,10,60,0,0,0,0,0.0,0,0,0,0,0,0,1,0.5,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,203,363,0,43,0,0,,0,,0,0,81,63,81,0,81,5.9,60,2,90,2,1,1,31,4,1.99,1.52,2.33,4,0,1.47,4.0,0.7,3.3,1.65,0,0,,0,0,0,0,0,0,0,0,0,1,0
FRA-Ligue 1,2324,Brest,Marco Bizot,NED,GK,32,1991,32,32,2876,32.0,34,1.06,129,94,75.2,15,10,7,13,40.6,3,2,1,0,33.3,382,18,4.7,0.07,36.2,2.2,0.27,188,47.3,66.5,4,0,34,0,2,482,232,48.1,908,35.1,39.3,134,41,1.28,15.7,NED,GK,32,1991,32,32,2876,32.0,0,0,0,0,0,0,3,1,0.0,0.0,0.1,0.1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,,,0,,,0,0,0,0,0.0,0,,0.0,15,0,0,-0.1,0.1,3,595,325,54.6,404,404,100.0,0,1,95,95,100.0,1100,826,75.1,18973,25531,0.1,1100,0,0,0,0,826,4,0,0,251,63,845,1,0,0,0,0.0,0,0,0,0,0,0,5,0.16,0,0,1,4,0,0,0,0,0,1,1,0,0.0,18,3,0,0,0,0,0,0,0,0,0,838,0,1,0,1789,4115,0,632,0,0,,0,,0,0,1177,988,1185,8,1185,94.0,90,31,90,32,,0,0,15,0.47,-1.49,1.72,49,34,-1.45,44.2,38.5,5.8,0.18,1,3,75.0,0,0,0,1,0,0,0,1,0,35,0
FRA-Ligue 1,2324,Clermont Foot,Massamba Ndiaye,SEN,GK,21,2001,4,4,360,4.0,6,1.5,24,18,79.2,1,2,1,0,0.0,1,1,0,0,0.0,75,7,9.3,0.45,7.8,1.8,0.29,24,35.1,45.8,1,0,6,0,1,55,20,36.4,148,30.9,29.7,28,3,0.75,10.1,SEN,GK,21,2001,4,4,360,4.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,,,0,,,0,0,0,0,0.0,0,,0.0,1,0,0,0.0,0.0,0,87,45,51.7,52,52,100.0,0,1,31,31,100.0,174,129,74.1,2090,3283,0.0,174,0,0,0,1,129,2,0,0,32,8,140,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,2,0,0,0,0,0,0,0,0,0,0,141,0,0,0,375,693,0,95,0,0,,0,,0,0,185,147,188,3,188,11.8,90,4,90,4,,0,30,-2,-0.5,0.57,1.25,4,6,-0.16,3.6,7.5,-3.8,-0.95,1,2,66.7,0,0,1,0,0,0,0,0,0,5,0
FRA-Ligue 1,2324,Clermont Foot,Mory Diaw,SEN,GK,30,1993,30,30,2700,30.0,54,1.8,188,134,74.5,4,8,18,5,16.7,8,6,1,1,14.3,439,39,8.9,0.14,57.1,4.1,0.28,176,44.5,58.0,5,0,54,1,6,558,206,36.9,1065,36.7,42.8,129,46,1.53,14.4,SEN,GK,30,1993,30,30,2700,30.0,0,0,0,0,0,0,3,0,0.0,0.0,0.1,0.1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,,,0,,,0,0,0,0,0.0,0,,0.0,35,0,0,-0.1,0.1,2,704,325,46.2,401,388,96.8,1,1,125,125,100.0,1245,848,68.1,18226,25299,0.1,1245,0,0,0,1,848,4,0,0,289,113,952,7,1,0,1,0.03,0,0,0,1,0,0,7,0.23,0,0,1,6,0,0,0,0,0,2,1,1,50.0,13,5,1,0,1,0,1,1,2,0,0,971,0,2,0,3362,5154,0,655,4,3,75.0,1,25.0,0,0,1316,1016,1352,37,1352,88.2,90,30,90,30,,0,0,-32,-1.07,-0.57,0.67,22,54,0.16,32.4,56.2,-23.8,-0.79,1,11,91.7,0,0,3,0,1,0,0,0,0,41,1
FRA-Ligue 1,2324,Le Havre,Arthur Desmas,FRA,GK,29,1994,33,33,2970,33.0,43,1.3,153,111,72.5,7,11,15,7,21.2,3,1,1,1,50.0,470,32,6.8,0.18,47.0,6.0,0.3,222,39.1,52.7,5,0,43,2,1,454,155,34.1,719,37.1,46.9,135,24,0.73,12.5,FRA,GK,29,1994,33,33,2970,33.0,0,0,0,0,0,0,2,0,0.0,0.0,0.4,0.4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,33.0,0.0,0.0,,,0,,,0,0,0,0,0.0,0,,0.0,15,0,0,-0.4,0.1,1,555,230,41.4,261,258,98.9,1,0,112,112,100.0,945,611,64.7,13674,17763,0.4,945,0,0,0,2,611,4,0,0,324,102,617,0,0,0,0,0.0,0,0,0,0,0,0,4,0.12,0,0,0,4,0,0,0,0,0,2,2,0,0.0,13,1,0,0,0,0,0,0,0,0,0,644,0,1,0,2466,3883,0,376,0,0,,0,,0,0,1014,830,1020,6,1020,97.1,90,33,90,33,,0,0,-10,-0.3,0.7,0.97,33,43,1.15,35.6,47.3,-11.7,-0.36,0,7,100.0,0,0,9,0,0,0,0,0,0,25,0
FRA-Ligue 1,2324,Le Havre,Mathieu Gorgelin,FRA,GK,32,1990,1,1,90,1.0,2,2.0,5,3,80.0,0,0,1,0,0.0,1,1,0,0,0.0,12,0,0.0,0.92,2.9,0.9,0.39,2,32.5,50.0,0,0,2,0,1,9,3,33.3,17,33.1,47.1,0,1,1.0,14.5,FRA,GK,32,1990,1,1,90,1.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,0,,,0,0,0,0,0.0,0,,0.0,1,0,0,0.0,0.0,0,10,3,30.0,5,5,100.0,0,0,4,4,100.0,19,12,63.2,208,298,0.0,19,0,0,0,0,12,0,0,0,3,1,16,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,38,66,0,13,0,0,,0,,0,0,21,15,21,0,21,2.9,90,1,90,1,,0,29,-1,-1.0,-0.7,0.0,1,2,-1.15,1.7,3.2,-1.5,-1.51,0,0,,0,0,0,0,0,0,0,0,0,1,0
FRA-Ligue 1,2324,Lens,Brice Samba,FRA,GK,29,1994,33,33,2970,33.0,35,1.06,136,101,78.7,14,8,11,14,42.4,8,6,1,1,14.3,388,32,8.2,0.25,42.3,8.3,0.27,170,33.5,40.0,6,0,35,1,6,369,163,44.2,948,31.5,31.8,143,39,1.18,14.8,FRA,GK,29,1994,33,33,2970,33.0,0,0,0,0,0,0,3,0,0.0,0.0,0.2,0.2,0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,33.0,0.0,0.0,,,0,,,0,0,0,0,0.0,0,,0.0,18,0,0,-0.2,0.2,2,519,289,55.7,411,404,98.3,2,4,172,172,100.0,1122,880,78.4,15854,23308,0.2,1122,0,0,0,1,880,4,0,0,254,84,864,2,1,0,1,0.03,0,0,0,1,0,0,8,0.24,0,0,1,7,0,0,0,0,0,1,0,1,100.0,10,3,0,0,1,0,1,1,1,0,0,861,0,2,0,2662,4654,0,600,0,0,,0,,0,0,1173,917,1194,22,1194,97.1,90,33,90,33,,0,0,8,0.24,0.24,1.52,43,35,-4.32,48.8,45.9,3.0,0.09,0,4,100.0,0,0,3,1,0,1,0,1,0,38,1
FRA-Ligue 1,2324,Lens,Jean-Louis Leca,FRA,GK,37,1985,1,1,90,1.0,2,2.0,2,0,0.0,0,1,0,0,0.0,0,0,0,0,,8,0,0.0,-1.03,1.0,-1.0,0.49,4,60.5,75.0,0,0,2,0,0,10,1,10.0,22,29.0,31.8,5,0,0.0,9.8,FRA,GK,37,1985,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,0,,,0,0,0,0,0.0,0,,0.0,0,0,0,0.0,0.0,0,11,2,18.2,10,10,100.0,0,0,5,4,80.0,26,16,61.5,199,315,0.0,26,0,0,0,1,16,0,0,0,6,2,20,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,20,0,0,0,46,100,0,16,0,0,,0,,0,0,28,24,28,0,28,2.9,90,1,90,1,,0,33,0,0.0,-0.24,1.0,2,2,4.32,5.2,0.8,4.4,4.41,0,0,,0,0,0,0,0,0,0,0,0,3,0
FRA-Ligue 1,2324,Lille,Lucas Chevalier,FRA,GK,21,2001,33,33,2969,33.0,32,0.97,123,91,76.4,16,10,7,15,45.5,5,3,2,0,40.0,388,25,6.4,0.17,35.7,5.7,0.26,123,44.5,51.2,2,0,32,2,3,344,101,29.4,1059,29.6,26.5,121,28,0.85,12.7,FRA,GK,21,2001,33,33,2969,33.0,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,,,0,,,0,0,0,0,0.0,0,,0.0,9,0,0,-0.1,0.1,2,478,215,45.0,434,431,99.3,2,2,262,260,99.2,1186,914,77.1,14432,21421,0.1,1186,0,0,0,0,914,4,0,0,226,103,956,3,1,0,1,0.03,0,0,0,1,0,0,5,0.15,0,0,0,5,0,0,1,1,0,4,1,3,75.0,11,2,0,0,3,0,3,0,3,0,0,931,2,1,0,2712,4958,0,692,0,0,,0,,0,0,1249,968,1255,6,1255,97.0,90,32,90,33,,0,0,18,0.55,0.55,1.76,50,32,0.21,47.4,35.4,12.0,0.36,0,4,100.0,0,0,7,1,0,0,0,1,0,54,0
FRA-Ligue 1,2324,Lille,Vito Mannone,ITA,GK,35,1988,2,1,91,1.0,2,1.98,5,3,60.0,0,1,0,0,0.0,0,0,0,0,,11,2,18.2,-0.26,1.7,-0.3,0.35,1,61.0,100.0,0,0,2,0,0,16,5,31.3,37,35.9,40.5,1,4,3.96,15.0,ITA,GK,35,1988,2,1,91,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,0,,,0,0,0,0,0.0,0,,0.0,2,0,0,0.0,0.0,0,20,9,45.0,13,13,100.0,0,0,5,5,100.0,38,27,71.1,553,772,0.0,38,0,0,0,0,27,0,0,0,5,4,33,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,59,119,0,24,0,0,,0,,0,0,41,32,41,0,41,3.0,46,1,90,1,1,1,26,0,0.0,-0.55,2.0,2,2,-0.21,1.2,1.0,0.2,0.15,0,0,,0,0,0,0,0,0,0,0,0,6,0
FRA-Ligue 1,2324,Lorient,Yvon Mvogo,SUI,GK,29,1994,34,34,3060,34.0,66,1.94,207,142,72.0,7,8,19,4,11.8,8,8,0,0,0.0,591,24,4.1,-0.03,64.0,-1.0,0.28,228,38.8,48.2,8,1,66,1,8,378,139,36.8,921,31.4,29.1,162,13,0.38,8.9,SUI,GK,29,1994,34,34,3060,34.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,,,0,,,0,0,0,0,0.0,0,,0.0,7,0,0,0.0,0.0,0,527,259,49.1,460,450,97.8,1,0,156,155,99.4,1149,869,75.6,16312,23077,0.0,1149,0,0,0,1,869,0,0,0,314,86,835,1,0,0,0,0.0,0,0,0,0,0,0,7,0.21,0,0,0,7,0,0,0,0,0,1,1,0,0.0,15,3,0,0,0,0,0,0,0,0,0,875,0,0,0,2834,4776,0,577,1,1,100.0,0,0.0,0,0,1235,1056,1239,4,1239,100.0,90,34,90,34,,0,0,-23,-0.68,,0.85,43,66,,37.1,54.5,-17.3,-0.51,1,5,83.3,0,0,3,0,0,0,0,0,0,28,0
